"Date Time","Date Time(RAW)","free","free(RAW)","shared","shared(RAW)","buff/cache","buff/cache(RAW)","available","available(RAW)","used","used(RAW)","buffers","buffers(RAW)","cached","cached(RAW)","Available","Available(RAW)","Coverage","Coverage(RAW)"
"4/25/2020 7:03:37 AM","43946.0025128588","487 MB","487.0000","211 MB","211.0000","5523 MB","5523.0000","5569 MB","5569.0000","5897 MB","5897.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:04:37 AM","43946.0032073264","487 MB","487.0000","211 MB","211.0000","5523 MB","5523.0000","5570 MB","5570.0000","5896 MB","5896.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:05:37 AM","43946.0039016898","486 MB","486.0000","211 MB","211.0000","5523 MB","5523.0000","5569 MB","5569.0000","5897 MB","5897.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:06:37 AM","43946.0045960880","487 MB","487.0000","211 MB","211.0000","5523 MB","5523.0000","5569 MB","5569.0000","5896 MB","5896.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:07:37 AM","43946.0052906482","487 MB","487.0000","211 MB","211.0000","5524 MB","5524.0000","5569 MB","5569.0000","5896 MB","5896.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:08:37 AM","43946.0059851042","487 MB","487.0000","211 MB","211.0000","5524 MB","5524.0000","5570 MB","5570.0000","5896 MB","5896.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:09:37 AM","43946.0066794560","487 MB","487.0000","211 MB","211.0000","5523 MB","5523.0000","5569 MB","5569.0000","5896 MB","5896.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:10:37 AM","43946.0073739930","487 MB","487.0000","211 MB","211.0000","5524 MB","5524.0000","5569 MB","5569.0000","5896 MB","5896.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:11:37 AM","43946.0080684259","486 MB","486.0000","211 MB","211.0000","5524 MB","5524.0000","5569 MB","5569.0000","5897 MB","5897.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:12:37 AM","43946.0087623727","487 MB","487.0000","211 MB","211.0000","5524 MB","5524.0000","5570 MB","5570.0000","5896 MB","5896.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:13:37 AM","43946.0094573148","486 MB","486.0000","211 MB","211.0000","5524 MB","5524.0000","5569 MB","5569.0000","5896 MB","5896.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:14:37 AM","43946.0101516667","485 MB","485.0000","211 MB","211.0000","5524 MB","5524.0000","5568 MB","5568.0000","5897 MB","5897.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:15:37 AM","43946.0108461227","486 MB","486.0000","211 MB","211.0000","5524 MB","5524.0000","5568 MB","5568.0000","5897 MB","5897.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:16:37 AM","43946.0115406481","486 MB","486.0000","211 MB","211.0000","5524 MB","5524.0000","5569 MB","5569.0000","5896 MB","5896.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:17:37 AM","43946.0122346181","485 MB","485.0000","211 MB","211.0000","5524 MB","5524.0000","5568 MB","5568.0000","5897 MB","5897.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:18:37 AM","43946.0129294444","486 MB","486.0000","211 MB","211.0000","5524 MB","5524.0000","5570 MB","5570.0000","5896 MB","5896.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:19:37 AM","43946.0136238889","486 MB","486.0000","211 MB","211.0000","5524 MB","5524.0000","5570 MB","5570.0000","5896 MB","5896.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:20:37 AM","43946.0143183681","487 MB","487.0000","211 MB","211.0000","5524 MB","5524.0000","5570 MB","5570.0000","5896 MB","5896.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:21:37 AM","43946.0150128356","486 MB","486.0000","211 MB","211.0000","5524 MB","5524.0000","5570 MB","5570.0000","5896 MB","5896.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:22:37 AM","43946.0157073032","486 MB","486.0000","211 MB","211.0000","5525 MB","5525.0000","5569 MB","5569.0000","5897 MB","5897.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:23:37 AM","43946.0164019560","486 MB","486.0000","211 MB","211.0000","5524 MB","5524.0000","5570 MB","5570.0000","5896 MB","5896.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:24:37 AM","43946.0170962269","486 MB","486.0000","211 MB","211.0000","5524 MB","5524.0000","5569 MB","5569.0000","5897 MB","5897.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:25:37 AM","43946.0177905671","485 MB","485.0000","211 MB","211.0000","5525 MB","5525.0000","5568 MB","5568.0000","5897 MB","5897.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:26:37 AM","43946.0184851273","487 MB","487.0000","211 MB","211.0000","5525 MB","5525.0000","5569 MB","5569.0000","5896 MB","5896.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:27:37 AM","43946.0191790046","487 MB","487.0000","211 MB","211.0000","5525 MB","5525.0000","5570 MB","5570.0000","5895 MB","5895.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:28:37 AM","43946.0198739236","487 MB","487.0000","211 MB","211.0000","5525 MB","5525.0000","5570 MB","5570.0000","5895 MB","5895.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:29:37 AM","43946.0205683449","486 MB","486.0000","211 MB","211.0000","5525 MB","5525.0000","5570 MB","5570.0000","5896 MB","5896.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:30:37 AM","43946.0212627894","486 MB","486.0000","211 MB","211.0000","5525 MB","5525.0000","5571 MB","5571.0000","5896 MB","5896.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:31:37 AM","43946.0219568056","486 MB","486.0000","211 MB","211.0000","5525 MB","5525.0000","5570 MB","5570.0000","5895 MB","5895.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:32:37 AM","43946.0226511574","486 MB","486.0000","211 MB","211.0000","5525 MB","5525.0000","5571 MB","5571.0000","5895 MB","5895.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:33:37 AM","43946.0233457986","486 MB","486.0000","211 MB","211.0000","5525 MB","5525.0000","5571 MB","5571.0000","5895 MB","5895.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:34:37 AM","43946.0240406018","486 MB","486.0000","211 MB","211.0000","5525 MB","5525.0000","5571 MB","5571.0000","5896 MB","5896.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:35:37 AM","43946.0247350347","486 MB","486.0000","211 MB","211.0000","5525 MB","5525.0000","5570 MB","5570.0000","5895 MB","5895.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:36:37 AM","43946.0254294792","487 MB","487.0000","211 MB","211.0000","5525 MB","5525.0000","5570 MB","5570.0000","5895 MB","5895.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:37:37 AM","43946.0261240162","487 MB","487.0000","211 MB","211.0000","5525 MB","5525.0000","5571 MB","5571.0000","5894 MB","5894.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:38:37 AM","43946.0268181944","487 MB","487.0000","211 MB","211.0000","5526 MB","5526.0000","5571 MB","5571.0000","5894 MB","5894.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:39:37 AM","43946.0275128241","486 MB","486.0000","211 MB","211.0000","5526 MB","5526.0000","5571 MB","5571.0000","5895 MB","5895.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:40:37 AM","43946.0282072338","486 MB","486.0000","211 MB","211.0000","5525 MB","5525.0000","5570 MB","5570.0000","5895 MB","5895.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:41:37 AM","43946.0289017130","485 MB","485.0000","211 MB","211.0000","5526 MB","5526.0000","5570 MB","5570.0000","5895 MB","5895.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:42:37 AM","43946.0295956366","485 MB","485.0000","211 MB","211.0000","5526 MB","5526.0000","5570 MB","5570.0000","5895 MB","5895.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:43:37 AM","43946.0302906366","486 MB","486.0000","211 MB","211.0000","5526 MB","5526.0000","5570 MB","5570.0000","5894 MB","5894.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:44:37 AM","43946.0309850463","486 MB","486.0000","211 MB","211.0000","5526 MB","5526.0000","5570 MB","5570.0000","5895 MB","5895.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:45:37 AM","43946.0316794329","484 MB","484.0000","211 MB","211.0000","5526 MB","5526.0000","5569 MB","5569.0000","5897 MB","5897.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:46:37 AM","43946.0323739815","486 MB","486.0000","211 MB","211.0000","5526 MB","5526.0000","5571 MB","5571.0000","5894 MB","5894.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:47:37 AM","43946.0330678472","486 MB","486.0000","211 MB","211.0000","5526 MB","5526.0000","5571 MB","5571.0000","5895 MB","5895.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:48:37 AM","43946.0337628704","485 MB","485.0000","211 MB","211.0000","5526 MB","5526.0000","5570 MB","5570.0000","5895 MB","5895.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:49:37 AM","43946.0344572454","484 MB","484.0000","211 MB","211.0000","5527 MB","5527.0000","5570 MB","5570.0000","5896 MB","5896.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:50:37 AM","43946.0351516088","484 MB","484.0000","211 MB","211.0000","5526 MB","5526.0000","5569 MB","5569.0000","5896 MB","5896.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:51:37 AM","43946.0358461458","484 MB","484.0000","211 MB","211.0000","5526 MB","5526.0000","5570 MB","5570.0000","5896 MB","5896.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:52:37 AM","43946.0365406366","484 MB","484.0000","211 MB","211.0000","5527 MB","5527.0000","5570 MB","5570.0000","5896 MB","5896.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:53:37 AM","43946.0372345255","484 MB","484.0000","211 MB","211.0000","5527 MB","5527.0000","5570 MB","5570.0000","5896 MB","5896.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:54:37 AM","43946.0379295023","484 MB","484.0000","211 MB","211.0000","5527 MB","5527.0000","5569 MB","5569.0000","5896 MB","5896.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:55:37 AM","43946.0386241088","484 MB","484.0000","211 MB","211.0000","5527 MB","5527.0000","5570 MB","5570.0000","5896 MB","5896.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:56:37 AM","43946.0393184028","483 MB","483.0000","211 MB","211.0000","5527 MB","5527.0000","5569 MB","5569.0000","5896 MB","5896.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:57:37 AM","43946.0400125347","484 MB","484.0000","211 MB","211.0000","5527 MB","5527.0000","5570 MB","5570.0000","5896 MB","5896.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:58:37 AM","43946.0407073611","484 MB","484.0000","211 MB","211.0000","5527 MB","5527.0000","5570 MB","5570.0000","5896 MB","5896.0000","","","","","","","100 %","0000010000"
"4/25/2020 7:59:37 AM","43946.0414017361","485 MB","485.0000","211 MB","211.0000","5527 MB","5527.0000","5570 MB","5570.0000","5895 MB","5895.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:00:37 AM","43946.0420961574","483 MB","483.0000","211 MB","211.0000","5527 MB","5527.0000","5569 MB","5569.0000","5897 MB","5897.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:01:37 AM","43946.0427906481","484 MB","484.0000","211 MB","211.0000","5527 MB","5527.0000","5569 MB","5569.0000","5896 MB","5896.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:02:37 AM","43946.0434849884","483 MB","483.0000","211 MB","211.0000","5527 MB","5527.0000","5569 MB","5569.0000","5896 MB","5896.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:03:37 AM","43946.0441795255","482 MB","482.0000","211 MB","211.0000","5527 MB","5527.0000","5569 MB","5569.0000","5897 MB","5897.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:04:37 AM","43946.0448739468","483 MB","483.0000","211 MB","211.0000","5528 MB","5528.0000","5569 MB","5569.0000","5897 MB","5897.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:05:37 AM","43946.0455683565","483 MB","483.0000","211 MB","211.0000","5527 MB","5527.0000","5569 MB","5569.0000","5897 MB","5897.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:06:37 AM","43946.0462628588","483 MB","483.0000","211 MB","211.0000","5528 MB","5528.0000","5569 MB","5569.0000","5896 MB","5896.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:07:37 AM","43946.0469572569","483 MB","483.0000","211 MB","211.0000","5528 MB","5528.0000","5569 MB","5569.0000","5897 MB","5897.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:08:37 AM","43946.0476518287","482 MB","482.0000","211 MB","211.0000","5527 MB","5527.0000","5570 MB","5570.0000","5897 MB","5897.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:09:37 AM","43946.0483462384","483 MB","483.0000","211 MB","211.0000","5528 MB","5528.0000","5569 MB","5569.0000","5897 MB","5897.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:10:37 AM","43946.0490406250","475 MB","475.0000","219 MB","219.0000","5536 MB","5536.0000","5561 MB","5561.0000","5896 MB","5896.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:11:37 AM","43946.0497350810","475 MB","475.0000","219 MB","219.0000","5536 MB","5536.0000","5562 MB","5562.0000","5896 MB","5896.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:12:37 AM","43946.0504295370","475 MB","475.0000","219 MB","219.0000","5536 MB","5536.0000","5562 MB","5562.0000","5895 MB","5895.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:13:37 AM","43946.0511237847","475 MB","475.0000","219 MB","219.0000","5536 MB","5536.0000","5562 MB","5562.0000","5897 MB","5897.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:14:37 AM","43946.0518183449","475 MB","475.0000","219 MB","219.0000","5536 MB","5536.0000","5562 MB","5562.0000","5896 MB","5896.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:15:37 AM","43946.0525128472","475 MB","475.0000","219 MB","219.0000","5536 MB","5536.0000","5562 MB","5562.0000","5895 MB","5895.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:16:37 AM","43946.0532073958","475 MB","475.0000","219 MB","219.0000","5536 MB","5536.0000","5563 MB","5563.0000","5895 MB","5895.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:17:37 AM","43946.0539017477","475 MB","475.0000","219 MB","219.0000","5536 MB","5536.0000","5562 MB","5562.0000","5895 MB","5895.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:18:37 AM","43946.0545963194","474 MB","474.0000","219 MB","219.0000","5536 MB","5536.0000","5562 MB","5562.0000","5896 MB","5896.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:19:37 AM","43946.0552906250","474 MB","474.0000","219 MB","219.0000","5536 MB","5536.0000","5560 MB","5560.0000","5897 MB","5897.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:20:37 AM","43946.0559849537","473 MB","473.0000","219 MB","219.0000","5537 MB","5537.0000","5561 MB","5561.0000","5897 MB","5897.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:21:37 AM","43946.0566793403","474 MB","474.0000","219 MB","219.0000","5536 MB","5536.0000","5561 MB","5561.0000","5896 MB","5896.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:22:37 AM","43946.0573740394","474 MB","474.0000","219 MB","219.0000","5536 MB","5536.0000","5562 MB","5562.0000","5896 MB","5896.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:23:37 AM","43946.0580684028","474 MB","474.0000","219 MB","219.0000","5537 MB","5537.0000","5561 MB","5561.0000","5896 MB","5896.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:24:37 AM","43946.0587627778","475 MB","475.0000","219 MB","219.0000","5537 MB","5537.0000","5562 MB","5562.0000","5896 MB","5896.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:25:37 AM","43946.0594572454","473 MB","473.0000","219 MB","219.0000","5537 MB","5537.0000","5560 MB","5560.0000","5897 MB","5897.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:26:37 AM","43946.0601512037","473 MB","473.0000","219 MB","219.0000","5537 MB","5537.0000","5560 MB","5560.0000","5897 MB","5897.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:27:37 AM","43946.0608461343","473 MB","473.0000","219 MB","219.0000","5537 MB","5537.0000","5560 MB","5560.0000","5897 MB","5897.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:28:37 AM","43946.0615406481","472 MB","472.0000","219 MB","219.0000","5537 MB","5537.0000","5561 MB","5561.0000","5897 MB","5897.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:29:37 AM","43946.0622350000","473 MB","473.0000","219 MB","219.0000","5537 MB","5537.0000","5560 MB","5560.0000","5898 MB","5898.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:30:37 AM","43946.0629293982","472 MB","472.0000","219 MB","219.0000","5537 MB","5537.0000","5560 MB","5560.0000","5897 MB","5897.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:31:37 AM","43946.0636240046","473 MB","473.0000","219 MB","219.0000","5537 MB","5537.0000","5561 MB","5561.0000","5897 MB","5897.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:32:37 AM","43946.0643180787","472 MB","472.0000","219 MB","219.0000","5537 MB","5537.0000","5560 MB","5560.0000","5897 MB","5897.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:33:37 AM","43946.0650129745","472 MB","472.0000","219 MB","219.0000","5537 MB","5537.0000","5560 MB","5560.0000","5898 MB","5898.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:34:37 AM","43946.0657071528","472 MB","472.0000","219 MB","219.0000","5537 MB","5537.0000","5560 MB","5560.0000","5898 MB","5898.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:35:37 AM","43946.0664016435","471 MB","471.0000","219 MB","219.0000","5537 MB","5537.0000","5560 MB","5560.0000","5898 MB","5898.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:36:37 AM","43946.0670962384","472 MB","472.0000","219 MB","219.0000","5537 MB","5537.0000","5560 MB","5560.0000","5897 MB","5897.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:37:37 AM","43946.0677906829","472 MB","472.0000","219 MB","219.0000","5538 MB","5538.0000","5560 MB","5560.0000","5897 MB","5897.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:38:37 AM","43946.0684851620","471 MB","471.0000","219 MB","219.0000","5538 MB","5538.0000","5560 MB","5560.0000","5898 MB","5898.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:39:37 AM","43946.0691794907","471 MB","471.0000","219 MB","219.0000","5538 MB","5538.0000","5560 MB","5560.0000","5897 MB","5897.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:40:37 AM","43946.0698738889","471 MB","471.0000","219 MB","219.0000","5538 MB","5538.0000","5559 MB","5559.0000","5898 MB","5898.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:41:37 AM","43946.0705679977","470 MB","470.0000","219 MB","219.0000","5538 MB","5538.0000","5559 MB","5559.0000","5899 MB","5899.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:42:37 AM","43946.0712629630","471 MB","471.0000","219 MB","219.0000","5538 MB","5538.0000","5560 MB","5560.0000","5897 MB","5897.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:43:37 AM","43946.0719573032","471 MB","471.0000","219 MB","219.0000","5538 MB","5538.0000","5560 MB","5560.0000","5897 MB","5897.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:44:37 AM","43946.0726517361","472 MB","472.0000","219 MB","219.0000","5538 MB","5538.0000","5560 MB","5560.0000","5897 MB","5897.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:45:37 AM","43946.0733460417","472 MB","472.0000","219 MB","219.0000","5538 MB","5538.0000","5561 MB","5561.0000","5897 MB","5897.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:46:37 AM","43946.0740406829","472 MB","472.0000","219 MB","219.0000","5538 MB","5538.0000","5561 MB","5561.0000","5897 MB","5897.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:47:37 AM","43946.0747345602","472 MB","472.0000","219 MB","219.0000","5538 MB","5538.0000","5561 MB","5561.0000","5896 MB","5896.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:48:37 AM","43946.0754295255","473 MB","473.0000","219 MB","219.0000","5538 MB","5538.0000","5562 MB","5562.0000","5895 MB","5895.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:49:37 AM","43946.0761238889","471 MB","471.0000","219 MB","219.0000","5539 MB","5539.0000","5561 MB","5561.0000","5896 MB","5896.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:50:37 AM","43946.0768183796","473 MB","473.0000","219 MB","219.0000","5539 MB","5539.0000","5562 MB","5562.0000","5896 MB","5896.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:51:37 AM","43946.0775128125","473 MB","473.0000","219 MB","219.0000","5539 MB","5539.0000","5563 MB","5563.0000","5895 MB","5895.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:52:37 AM","43946.0782073611","473 MB","473.0000","219 MB","219.0000","5539 MB","5539.0000","5563 MB","5563.0000","5895 MB","5895.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:53:37 AM","43946.0789015625","474 MB","474.0000","219 MB","219.0000","5539 MB","5539.0000","5563 MB","5563.0000","5894 MB","5894.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:54:37 AM","43946.0795961690","474 MB","474.0000","219 MB","219.0000","5539 MB","5539.0000","5563 MB","5563.0000","5895 MB","5895.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:55:37 AM","43946.0802905671","472 MB","472.0000","219 MB","219.0000","5539 MB","5539.0000","5561 MB","5561.0000","5896 MB","5896.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:56:37 AM","43946.0809845023","473 MB","473.0000","219 MB","219.0000","5539 MB","5539.0000","5562 MB","5562.0000","5895 MB","5895.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:57:37 AM","43946.0816793982","473 MB","473.0000","219 MB","219.0000","5539 MB","5539.0000","5563 MB","5563.0000","5894 MB","5894.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:58:37 AM","43946.0823741551","473 MB","473.0000","219 MB","219.0000","5539 MB","5539.0000","5562 MB","5562.0000","5895 MB","5895.0000","","","","","","","100 %","0000010000"
"4/25/2020 8:59:37 AM","43946.0830683102","472 MB","472.0000","219 MB","219.0000","5539 MB","5539.0000","5562 MB","5562.0000","5895 MB","5895.0000","","","","","","","100 %","0000010000"
"4/25/2020 9:00:37 AM","43946.0837628356","473 MB","473.0000","219 MB","219.0000","5539 MB","5539.0000","5562 MB","5562.0000","5895 MB","5895.0000","","","","","","","100 %","0000010000"
"4/25/2020 9:01:37 AM","43946.0844573148","472 MB","472.0000","219 MB","219.0000","5539 MB","5539.0000","5563 MB","5563.0000","5895 MB","5895.0000","","","","","","","100 %","0000010000"
"4/25/2020 9:02:37 AM","43946.0851512963","472 MB","472.0000","219 MB","219.0000","5540 MB","5540.0000","5563 MB","5563.0000","5895 MB","5895.0000","","","","","","","100 %","0000010000"
"4/25/2020 9:03:37 AM","43946.0858462847","472 MB","472.0000","219 MB","219.0000","5540 MB","5540.0000","5563 MB","5563.0000","5894 MB","5894.0000","","","","","","","100 %","0000010000"
"4/25/2020 9:04:37 AM","43946.0865405903","473 MB","473.0000","219 MB","219.0000","5539 MB","5539.0000","5562 MB","5562.0000","5895 MB","5895.0000","","","","","","","100 %","0000010000"
"4/25/2020 9:05:37 AM","43946.0872350810","473 MB","473.0000","219 MB","219.0000","5540 MB","5540.0000","5562 MB","5562.0000","5895 MB","5895.0000","","","","","","","100 %","0000010000"
"4/25/2020 9:06:37 AM","43946.0879295139","107 MB","107.0000","219 MB","219.0000","5539 MB","5539.0000","5197 MB","5197.0000","6261 MB","6261.0000","","","","","","","100 %","0000010000"
"4/25/2020 9:07:37 AM","43946.0886240394","107 MB","107.0000","219 MB","219.0000","5539 MB","5539.0000","5197 MB","5197.0000","6260 MB","6260.0000","","","","","","","100 %","0000010000"
"4/25/2020 9:08:37 AM","43946.0893180093","106 MB","106.0000","219 MB","219.0000","5540 MB","5540.0000","5197 MB","5197.0000","6260 MB","6260.0000","","","","","","","100 %","0000010000"
"4/25/2020 9:09:37 AM","43946.0900127778","107 MB","107.0000","219 MB","219.0000","5540 MB","5540.0000","5197 MB","5197.0000","6261 MB","6261.0000","","","","","","","100 %","0000010000"
"4/25/2020 9:10:37 AM","43946.0907072917","113 MB","113.0000","219 MB","219.0000","5533 MB","5533.0000","5198 MB","5198.0000","6261 MB","6261.0000","","","","","","","100 %","0000010000"
"4/25/2020 9:11:37 AM","43946.0914017245","112 MB","112.0000","219 MB","219.0000","5533 MB","5533.0000","5197 MB","5197.0000","6260 MB","6260.0000","","","","","","","100 %","0000010000"
"4/25/2020 9:12:37 AM","43946.0920961458","114 MB","114.0000","219 MB","219.0000","5533 MB","5533.0000","5197 MB","5197.0000","6260 MB","6260.0000","","","","","","","100 %","0000010000"
"4/25/2020 9:13:37 AM","43946.0927906134","112 MB","112.0000","219 MB","219.0000","5534 MB","5534.0000","5196 MB","5196.0000","6260 MB","6260.0000","","","","","","","100 %","0000010000"
"4/25/2020 9:14:37 AM","43946.0934850926","113 MB","113.0000","219 MB","219.0000","5533 MB","5533.0000","5197 MB","5197.0000","6260 MB","6260.0000","","","","","","","100 %","0000010000"
"4/25/2020 9:15:37 AM","43946.0941794676","113 MB","113.0000","219 MB","219.0000","5534 MB","5534.0000","5198 MB","5198.0000","6260 MB","6260.0000","","","","","","","100 %","0000010000"
"4/25/2020 9:16:37 AM","43946.0948734144","113 MB","113.0000","219 MB","219.0000","5534 MB","5534.0000","5197 MB","5197.0000","6260 MB","6260.0000","","","","","","","100 %","0000010000"
"4/25/2020 9:17:37 AM","43946.0955685069","112 MB","112.0000","219 MB","219.0000","5534 MB","5534.0000","5197 MB","5197.0000","6261 MB","6261.0000","","","","","","","100 %","0000010000"
"4/25/2020 9:18:37 AM","43946.0962629514","113 MB","113.0000","219 MB","219.0000","5534 MB","5534.0000","5198 MB","5198.0000","6260 MB","6260.0000","","","","","","","100 %","0000010000"
"4/25/2020 9:19:37 AM","43946.0969572338","113 MB","113.0000","219 MB","219.0000","5534 MB","5534.0000","5197 MB","5197.0000","6260 MB","6260.0000","","","","","","","100 %","0000010000"
"4/25/2020 9:20:37 AM","43946.0976517940","111 MB","111.0000","219 MB","219.0000","5534 MB","5534.0000","5196 MB","5196.0000","6261 MB","6261.0000","","","","","","","100 %","0000010000"
"4/25/2020 9:21:37 AM","43946.0983462268","112 MB","112.0000","219 MB","219.0000","5534 MB","5534.0000","5197 MB","5197.0000","6260 MB","6260.0000","","","","","","","100 %","0000010000"
"4/25/2020 9:22:37 AM","43946.0990406597","113 MB","113.0000","219 MB","219.0000","5534 MB","5534.0000","5197 MB","5197.0000","6260 MB","6260.0000","","","","","","","100 %","0000010000"
"4/25/2020 9:23:37 AM","43946.0997349884","111 MB","111.0000","219 MB","219.0000","5535 MB","5535.0000","5197 MB","5197.0000","6261 MB","6261.0000","","","","","","","100 %","0000010000"
"4/25/2020 9:24:37 AM","43946.1004295602","112 MB","112.0000","219 MB","219.0000","5535 MB","5535.0000","5197 MB","5197.0000","6260 MB","6260.0000","","","","","","","100 %","0000010000"
"4/25/2020 9:25:37 AM","43946.1011239352","110 MB","110.0000","219 MB","219.0000","5535 MB","5535.0000","5196 MB","5196.0000","6261 MB","6261.0000","","","","","","","100 %","0000010000"
