"Date Time","Date Time(RAW)","%idle","%idle(RAW)","%user","%user(RAW)","%system","%system(RAW)","%iowait","%iowait(RAW)","%used","%used(RAW)","Coverage","Coverage(RAW)"
"4/18/2020 2:56:32 PM","43939.3309267014","99.85 %","99.8500","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.15 %","0.1500","100 %","0000010000"
"4/18/2020 2:57:32 PM","43939.3316213889","99.88 %","99.8800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.12 %","0.1200","100 %","0000010000"
"4/18/2020 2:58:32 PM","43939.3323159722","99.87 %","99.8700","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.13 %","0.1300","100 %","0000010000"
"4/18/2020 2:59:32 PM","43939.3330101273","99.89 %","99.8900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.11 %","0.1100","100 %","0000010000"
"4/18/2020 3:00:32 PM","43939.3337044560","99.88 %","99.8800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.12 %","0.1200","100 %","0000010000"
"4/18/2020 3:01:32 PM","43939.3343989583","99.81 %","99.8100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.19 %","0.1900","100 %","0000010000"
"4/18/2020 3:02:32 PM","43939.3350935764","99.88 %","99.8800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.12 %","0.1200","100 %","0000010000"
"4/18/2020 3:03:32 PM","43939.3357895370","99.87 %","99.8700","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.13 %","0.1300","100 %","0000010000"
"4/18/2020 3:04:32 PM","43939.3364823032","99.89 %","99.8900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.11 %","0.1100","100 %","0000010000"
"4/18/2020 3:05:32 PM","43939.3371772569","99.88 %","99.8800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.12 %","0.1200","100 %","0000010000"
"4/18/2020 3:06:32 PM","43939.3378712847","99.8 %","99.8000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.2 %","0.2000","100 %","0000010000"
"4/18/2020 3:07:32 PM","43939.3385659144","99.89 %","99.8900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.11 %","0.1100","100 %","0000010000"
"4/18/2020 3:08:32 PM","43939.3392602315","99.86 %","99.8600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.14 %","0.1400","100 %","0000010000"
"4/18/2020 3:09:32 PM","43939.3399546065","99.84 %","99.8400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.16 %","0.1600","100 %","0000010000"
"4/18/2020 3:10:32 PM","43939.3406491088","99.88 %","99.8800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.12 %","0.1200","100 %","0000010000"
"4/18/2020 3:11:32 PM","43939.3413433681","99.84 %","99.8400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.16 %","0.1600","100 %","0000010000"
"4/18/2020 3:12:32 PM","43939.3420378588","99.88 %","99.8800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.12 %","0.1200","100 %","0000010000"
"4/18/2020 3:13:32 PM","43939.3427324884","99.87 %","99.8700","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.13 %","0.1300","100 %","0000010000"
"4/18/2020 3:14:32 PM","43939.3434268634","99.89 %","99.8900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.11 %","0.1100","100 %","0000010000"
"4/18/2020 3:15:32 PM","43939.3441210880","99.88 %","99.8800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.12 %","0.1200","100 %","0000010000"
"4/18/2020 3:16:32 PM","43939.3448163542","99.84 %","99.8400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.16 %","0.1600","100 %","0000010000"
"4/18/2020 3:17:32 PM","43939.3455102662","99.88 %","99.8800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.12 %","0.1200","100 %","0000010000"
"4/18/2020 3:18:32 PM","43939.3462047454","99.87 %","99.8700","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.13 %","0.1300","100 %","0000010000"
"4/18/2020 3:19:32 PM","43939.3468989583","99.89 %","99.8900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.11 %","0.1100","100 %","0000010000"
"4/18/2020 3:20:32 PM","43939.3475935185","99.88 %","99.8800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.12 %","0.1200","100 %","0000010000"
"4/18/2020 3:21:32 PM","43939.3482878819","99.82 %","99.8200","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.18 %","0.1800","100 %","0000010000"
"4/18/2020 3:22:32 PM","43939.3489824653","99.88 %","99.8800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.12 %","0.1200","100 %","0000010000"
"4/18/2020 3:23:32 PM","43939.3496771181","99.87 %","99.8700","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.13 %","0.1300","100 %","0000010000"
"4/18/2020 3:24:32 PM","43939.3503714352","99.88 %","99.8800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.12 %","0.1200","100 %","0000010000"
"4/18/2020 3:25:32 PM","43939.3510656713","99.88 %","99.8800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.12 %","0.1200","100 %","0000010000"
"4/18/2020 3:26:32 PM","43939.3517600231","99.84 %","99.8400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.16 %","0.1600","100 %","0000010000"
"4/18/2020 3:27:32 PM","43939.3524545949","99.88 %","99.8800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.12 %","0.1200","100 %","0000010000"
"4/18/2020 3:28:32 PM","43939.3531495949","99.87 %","99.8700","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.13 %","0.1300","100 %","0000010000"
"4/18/2020 3:29:32 PM","43939.3538434722","99.87 %","99.8700","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.13 %","0.1300","100 %","0000010000"
"4/18/2020 3:30:32 PM","43939.3545378704","99.88 %","99.8800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.12 %","0.1200","100 %","0000010000"
"4/18/2020 3:31:32 PM","43939.3552322454","99.84 %","99.8400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.16 %","0.1600","100 %","0000010000"
"4/18/2020 3:32:32 PM","43939.3559268982","99.87 %","99.8700","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.13 %","0.1300","100 %","0000010000"
"4/18/2020 3:33:32 PM","43939.3566220949","99.84 %","99.8400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.16 %","0.1600","100 %","0000010000"
"4/18/2020 3:34:32 PM","43939.3573157523","99.87 %","99.8700","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.13 %","0.1300","100 %","0000010000"
"4/18/2020 3:35:32 PM","43939.3580100694","99.87 %","99.8700","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.13 %","0.1300","100 %","0000010000"
"4/18/2020 3:36:32 PM","43939.3587045255","99.83 %","99.8300","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.17 %","0.1700","100 %","0000010000"
"4/18/2020 3:37:32 PM","43939.3593990972","99.86 %","99.8600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.14 %","0.1400","100 %","0000010000"
"4/18/2020 3:38:32 PM","43939.3600935995","99.83 %","99.8300","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.17 %","0.1700","100 %","0000010000"
"4/18/2020 3:39:32 PM","43939.3607880093","99.88 %","99.8800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.12 %","0.1200","100 %","0000010000"
"4/18/2020 3:40:32 PM","43939.3614823032","99.88 %","99.8800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.12 %","0.1200","100 %","0000010000"
"4/18/2020 3:41:32 PM","43939.3621773958","99.8 %","99.8000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.2 %","0.2000","100 %","0000010000"
"4/18/2020 3:42:32 PM","43939.3628720370","99.87 %","99.8700","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.13 %","0.1300","100 %","0000010000"
"4/18/2020 3:43:32 PM","43939.3635656713","99.86 %","99.8600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.14 %","0.1400","100 %","0000010000"
"4/18/2020 3:44:32 PM","43939.3642600926","99.86 %","99.8600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.14 %","0.1400","100 %","0000010000"
"4/18/2020 3:45:32 PM","43939.3649545718","99.88 %","99.8800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.12 %","0.1200","100 %","0000010000"
"4/18/2020 3:46:32 PM","43939.3656489352","99.82 %","99.8200","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.18 %","0.1800","100 %","0000010000"
"4/18/2020 3:47:27 PM","43939.3662872338","99.87 %","99.8700","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.13 %","0.1300","100 %","0000010000"
"4/18/2020 3:48:32 PM","43939.3670379398","99.81 %","99.8100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.19 %","0.1900","100 %","0000010000"
"4/18/2020 3:49:32 PM","43939.3677329167","99.85 %","99.8500","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.15 %","0.1500","100 %","0000010000"
"4/18/2020 3:50:32 PM","43939.3684267130","99.86 %","99.8600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.14 %","0.1400","100 %","0000010000"
"4/18/2020 3:51:32 PM","43939.3691212732","99.83 %","99.8300","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.17 %","0.1700","100 %","0000010000"
"4/18/2020 3:52:27 PM","43939.3697592477","99.86 %","99.8600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.14 %","0.1400","100 %","0000010000"
"4/18/2020 3:53:32 PM","43939.3705101505","99.85 %","99.8500","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.15 %","0.1500","100 %","0000010000"
"4/18/2020 3:54:32 PM","43939.3712048380","99.88 %","99.8800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.12 %","0.1200","100 %","0000010000"
"4/18/2020 3:55:32 PM","43939.3718989236","99.84 %","99.8400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.16 %","0.1600","100 %","0000010000"
"4/18/2020 3:56:32 PM","43939.3725934028","99.82 %","99.8200","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.18 %","0.1800","100 %","0000010000"
"4/18/2020 3:57:32 PM","43939.3732880093","99.87 %","99.8700","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.13 %","0.1300","100 %","0000010000"
"4/18/2020 3:58:32 PM","43939.3739824653","99.85 %","99.8500","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.15 %","0.1500","100 %","0000010000"
"4/18/2020 3:59:32 PM","43939.3746774884","99.88 %","99.8800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.12 %","0.1200","100 %","0000010000"
"4/18/2020 4:00:32 PM","43939.3753713310","99.86 %","99.8600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.14 %","0.1400","100 %","0000010000"
"4/18/2020 4:01:32 PM","43939.3760656366","99.8 %","99.8000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.2 %","0.2000","100 %","0000010000"
"4/18/2020 4:02:32 PM","43939.3767601852","99.85 %","99.8500","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.15 %","0.1500","100 %","0000010000"
"4/18/2020 4:03:32 PM","43939.3774550463","99.81 %","99.8100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.19 %","0.1900","100 %","0000010000"
"4/18/2020 4:04:32 PM","43939.3781491088","99.87 %","99.8700","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.13 %","0.1300","100 %","0000010000"
"4/18/2020 4:05:32 PM","43939.3788434259","99.86 %","99.8600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.14 %","0.1400","100 %","0000010000"
"4/18/2020 4:06:32 PM","43939.3795378472","99.83 %","99.8300","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.17 %","0.1700","100 %","0000010000"
"4/18/2020 4:07:32 PM","43939.3802325116","99.85 %","99.8500","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.15 %","0.1500","100 %","0000010000"
"4/18/2020 4:08:32 PM","43939.3809268750","99.85 %","99.8500","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.15 %","0.1500","100 %","0000010000"
"4/18/2020 4:09:32 PM","43939.3816213194","99.83 %","99.8300","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.17 %","0.1700","100 %","0000010000"
"4/18/2020 4:10:32 PM","43939.3823157755","99.86 %","99.8600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.14 %","0.1400","100 %","0000010000"
"4/18/2020 4:11:32 PM","43939.3830100579","99.81 %","99.8100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.19 %","0.1900","100 %","0000010000"
"4/18/2020 4:12:32 PM","43939.3837046412","99.87 %","99.8700","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.13 %","0.1300","100 %","0000010000"
"4/18/2020 4:13:32 PM","43939.3843992940","99.84 %","99.8400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.16 %","0.1600","100 %","0000010000"
"4/18/2020 4:14:32 PM","43939.3850936921","99.86 %","99.8600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.14 %","0.1400","100 %","0000010000"
"4/18/2020 4:15:32 PM","43939.3857879051","99.85 %","99.8500","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.15 %","0.1500","100 %","0000010000"
"4/18/2020 4:16:32 PM","43939.3864829051","99.82 %","99.8200","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.18 %","0.1800","100 %","0000010000"
"4/18/2020 4:17:32 PM","43939.3871772917","99.87 %","99.8700","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.13 %","0.1300","100 %","0000010000"
"4/18/2020 4:18:32 PM","43939.3878715278","99.85 %","99.8500","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.15 %","0.1500","100 %","0000010000"
"4/18/2020 4:19:32 PM","43939.3885656482","99.86 %","99.8600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.14 %","0.1400","100 %","0000010000"
"4/18/2020 4:20:32 PM","43939.3892599884","99.86 %","99.8600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.14 %","0.1400","100 %","0000010000"
"4/18/2020 4:21:32 PM","43939.3899545602","99.82 %","99.8200","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.18 %","0.1800","100 %","0000010000"
"4/18/2020 4:22:32 PM","43939.3906490278","99.84 %","99.8400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.16 %","0.1600","100 %","0000010000"
"4/18/2020 4:23:32 PM","43939.3913467593","99.85 %","99.8500","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.15 %","0.1500","100 %","0000010000"
"4/18/2020 4:24:32 PM","43939.3920379398","99.85 %","99.8500","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.15 %","0.1500","100 %","0000010000"
"4/18/2020 4:25:32 PM","43939.3927322222","99.86 %","99.8600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.14 %","0.1400","100 %","0000010000"
"4/18/2020 4:26:32 PM","43939.3934270602","99.81 %","99.8100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.19 %","0.1900","100 %","0000010000"
"4/18/2020 4:27:32 PM","43939.3941215625","99.86 %","99.8600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.14 %","0.1400","100 %","0000010000"
"4/18/2020 4:28:32 PM","43939.3948158912","99.84 %","99.8400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.16 %","0.1600","100 %","0000010000"
"4/18/2020 4:29:32 PM","43939.3955102083","99.86 %","99.8600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.14 %","0.1400","100 %","0000010000"
"4/18/2020 4:30:32 PM","43939.3962044560","99.85 %","99.8500","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.15 %","0.1500","100 %","0000010000"
"4/18/2020 4:31:32 PM","43939.3968989120","99.78 %","99.7800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.22 %","0.2200","100 %","0000010000"
"4/18/2020 4:32:32 PM","43939.3975935995","99.85 %","99.8500","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.15 %","0.1500","100 %","0000010000"
"4/18/2020 4:33:27 PM","43939.3982320718","99.84 %","99.8400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.16 %","0.1600","100 %","0000010000"
"4/18/2020 4:34:32 PM","43939.3989825926","99.86 %","99.8600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.14 %","0.1400","100 %","0000010000"
"4/18/2020 4:35:32 PM","43939.3996770255","99.86 %","99.8600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.14 %","0.1400","100 %","0000010000"
"4/18/2020 4:36:32 PM","43939.4003717940","99.78 %","99.7800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.22 %","0.2200","100 %","0000010000"
"4/18/2020 4:37:32 PM","43939.4010660417","99.86 %","99.8600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.14 %","0.1400","100 %","0000010000"
"4/18/2020 4:38:32 PM","43939.4017601968","99.84 %","99.8400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.16 %","0.1600","100 %","0000010000"
"4/18/2020 4:39:32 PM","43939.4024547106","99.86 %","99.8600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.14 %","0.1400","100 %","0000010000"
"4/18/2020 4:40:32 PM","43939.4031489583","98.48 %","98.4800","0 %","0.0000","0.01 %","0.0100","0 %","0.0000","1.52 %","1.5200","100 %","0000010000"
"4/18/2020 4:41:32 PM","43939.4038440278","99.74 %","99.7400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.26 %","0.2600","100 %","0000010000"
"4/18/2020 4:42:32 PM","43939.4045379282","99.85 %","99.8500","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.15 %","0.1500","100 %","0000010000"
"4/18/2020 4:43:32 PM","43939.4052331829","99.8 %","99.8000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.2 %","0.2000","100 %","0000010000"
"4/18/2020 4:44:32 PM","43939.4059268519","99.86 %","99.8600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.14 %","0.1400","100 %","0000010000"
"4/18/2020 4:45:32 PM","43939.4066212616","99.82 %","99.8200","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.18 %","0.1800","100 %","0000010000"
"4/18/2020 4:46:32 PM","43939.4073159491","99.82 %","99.8200","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.18 %","0.1800","100 %","0000010000"
"4/18/2020 4:47:32 PM","43939.4080102315","99.86 %","99.8600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.14 %","0.1400","100 %","0000010000"
"4/18/2020 4:48:32 PM","43939.4087048032","99.84 %","99.8400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.16 %","0.1600","100 %","0000010000"
"4/18/2020 4:49:32 PM","43939.4093989468","99.85 %","99.8500","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.15 %","0.1500","100 %","0000010000"
"4/18/2020 4:50:32 PM","43939.4100935417","99.83 %","99.8300","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.17 %","0.1700","100 %","0000010000"
"4/18/2020 4:51:32 PM","43939.4107879051","99.81 %","99.8100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.19 %","0.1900","100 %","0000010000"
"4/18/2020 4:52:32 PM","43939.4114826736","99.82 %","99.8200","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.18 %","0.1800","100 %","0000010000"
"4/18/2020 4:53:32 PM","43939.4121769676","99.84 %","99.8400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.16 %","0.1600","100 %","0000010000"
"4/18/2020 4:54:32 PM","43939.4128713079","99.79 %","99.7900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.21 %","0.2100","100 %","0000010000"
"4/18/2020 4:55:32 PM","43939.4135657292","99.86 %","99.8600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.14 %","0.1400","100 %","0000010000"
"4/18/2020 4:56:32 PM","43939.4142600231","99.81 %","99.8100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.19 %","0.1900","100 %","0000010000"
"4/18/2020 4:57:32 PM","43939.4149547222","99.85 %","99.8500","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.15 %","0.1500","100 %","0000010000"
"4/18/2020 4:58:32 PM","43939.4156490278","99.85 %","99.8500","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.15 %","0.1500","100 %","0000010000"
"4/18/2020 4:59:32 PM","43939.4163434606","99.86 %","99.8600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.14 %","0.1400","100 %","0000010000"
"4/18/2020 5:00:32 PM","43939.4170378472","99.81 %","99.8100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.19 %","0.1900","100 %","0000010000"
"4/18/2020 5:01:32 PM","43939.4177322454","99.44 %","99.4400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.56 %","0.5600","100 %","0000010000"
"4/18/2020 5:02:32 PM","43939.4184268403","99.85 %","99.8500","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.15 %","0.1500","100 %","0000010000"
"4/18/2020 5:03:32 PM","43939.4191215509","99.85 %","99.8500","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.15 %","0.1500","100 %","0000010000"
"4/18/2020 5:04:32 PM","43939.4198156713","99.86 %","99.8600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.14 %","0.1400","100 %","0000010000"
"4/18/2020 5:05:32 PM","43939.4205099769","99.74 %","99.7400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.26 %","0.2600","100 %","0000010000"
"4/18/2020 5:06:32 PM","43939.4212044329","99.8 %","99.8000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.2 %","0.2000","100 %","0000010000"
"4/18/2020 5:07:32 PM","43939.4218989352","99.85 %","99.8500","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.15 %","0.1500","100 %","0000010000"
"4/18/2020 5:08:32 PM","43939.4225936574","99.82 %","99.8200","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.18 %","0.1800","100 %","0000010000"
"4/18/2020 5:09:32 PM","43939.4232879167","99.84 %","99.8400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.16 %","0.1600","100 %","0000010000"
"4/18/2020 5:10:32 PM","43939.4239828125","99.85 %","99.8500","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.15 %","0.1500","100 %","0000010000"
"4/18/2020 5:11:32 PM","43939.4246767014","99.8 %","99.8000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.2 %","0.2000","100 %","0000010000"
"4/18/2020 5:12:32 PM","43939.4253712384","99.85 %","99.8500","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.15 %","0.1500","100 %","0000010000"
"4/18/2020 5:13:32 PM","43939.4260660185","99.84 %","99.8400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.16 %","0.1600","100 %","0000010000"
"4/18/2020 5:14:32 PM","43939.4267600810","99.84 %","99.8400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.16 %","0.1600","100 %","0000010000"
"4/18/2020 5:15:32 PM","43939.4274544444","99.79 %","99.7900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.21 %","0.2100","100 %","0000010000"
"4/18/2020 5:16:32 PM","43939.4281489468","99.81 %","99.8100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.19 %","0.1900","100 %","0000010000"
"4/18/2020 5:17:32 PM","43939.4288437963","99.79 %","99.7900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.21 %","0.2100","100 %","0000010000"
"4/18/2020 5:18:32 PM","43939.4295378588","99.82 %","99.8200","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.18 %","0.1800","100 %","0000010000"
"4/18/2020 5:19:32 PM","43939.4302322917","99.86 %","99.8600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.14 %","0.1400","100 %","0000010000"
